transaction_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,purchase_date,browsing_time_mins
T001643,C0268,P011,Desk Lamp,Home,3,39.99,118.86,2024-08-26,6
T001644,C0268,P004,Yoga Mat,Sports,3,29.99,94.55,2024-04-08,25
T001645,C0268,P008,Cookbook,Books,1,24.99,25.72,2024-05-30,27
T001646,C0268,P015,Scented Candle,Home,1,19.99,21.94,2024-10-15,22
T001647,C0268,P010,Vitamin C Serum,Beauty,2,44.99,99.8,2024-10-08,4
T001648,C0268,P003,Running Shoes,Sports,2,89.99,186.26,2024-08-08,16
T001649,C0269,P004,Yoga Mat,Sports,3,29.99,84.2,2024-04-05,36
T001650,C0269,P008,Cookbook,Books,3,24.99,82.11,2024-04-03,2
T001651,C0270,P011,Desk Lamp,Home,2,39.99,86.07,2024-01-06,34
T001652,C0271,P005,Coffee Maker,Kitchen,3,49.99,166.68,2024-02-05,4
T001653,C0271,P008,Cookbook,Books,1,24.99,23.64,2024-03-26,23
T001654,C0271,P005,Coffee Maker,Kitchen,1,49.99,48.24,2024-07-06,13
T001655,C0271,P011,Desk Lamp,Home,3,39.99,124.08,2024-10-01,34
T001656,C0271,P001,Wireless Headphones,Electronics,1,79.99,76.06,2024-06-17,32
T001657,C0271,P015,Scented Candle,Home,3,19.99,60.2,2024-09-06,34
T001658,C0272,P013,Gaming Mouse,Electronics,1,59.99,58.26,2024-07-10,34
T001659,C0272,P008,Cookbook,Books,1,24.99,28.42,2024-01-31,8
T001660,C0272,P015,Scented Candle,Home,2,19.99,42.3,2024-03-28,24
T001661,C0272,P005,Coffee Maker,Kitchen,1,49.99,43.58,2024-07-01,6
T001662,C0272,P011,Desk Lamp,Home,1,39.99,42.01,2024-06-14,5
T001663,C0273,P009,Face Moisturizer,Beauty,1,34.99,39.51,2024-01-07,21
T001664,C0274,P003,Running Shoes,Sports,2,89.99,180.29,2024-06-24,17
T001665,C0274,P002,Smart Watch,Electronics,2,199.99,434.7,2024-02-18,35
T001666,C0274,P008,Cookbook,Books,1,24.99,26.04,2024-02-18,8
T001667,C0274,P006,Air Fryer,Kitchen,3,69.99,202.67,2024-06-27,26
T001668,C0274,P010,Vitamin C Serum,Beauty,1,44.99,49.58,2024-03-28,22
T001669,C0274,P005,Coffee Maker,Kitchen,2,49.99,109.9,2024-05-03,26
T001670,C0274,P011,Desk Lamp,Home,3,39.99,123.24,2024-02-02,43
T001671,C0274,P007,Novel - Bestseller,Books,2,14.99,34.13,2024-02-27,18
T001672,C0275,P012,Throw Pillow Set,Home,1,54.99,57.89,2024-03-15,28
T001673,C0275,P005,Coffee Maker,Kitchen,2,49.99,102.19,2024-03-07,33
T001674,C0276,P008,Cookbook,Books,2,24.99,43.89,2024-03-23,21
T001675,C0276,P014,Protein Powder,Sports,2,44.99,95.56,2024-03-27,17
T001676,C0276,P005,Coffee Maker,Kitchen,2,49.99,91.7,2024-03-19,29
T001677,C0277,P004,Yoga Mat,Sports,1,29.99,28.94,2024-08-19,17
T001678,C0277,P007,Novel - Bestseller,Books,1,14.99,15.09,2024-04-12,2
T001679,C0277,P014,Protein Powder,Sports,2,44.99,101.97,2024-02-14,6
T001680,C0277,P008,Cookbook,Books,2,24.99,57.44,2024-03-02,2
T001681,C0278,P002,Smart Watch,Electronics,3,199.99,567.6,2024-02-18,40
T001682,C0279,P004,Yoga Mat,Sports,1,29.99,33.83,2024-08-26,28
T001683,C0279,P007,Novel - Bestseller,Books,1,14.99,13.16,2024-02-15,4
T001684,C0279,P010,Vitamin C Serum,Beauty,1,44.99,45.17,2024-03-28,10
T001685,C0279,P006,Air Fryer,Kitchen,2,69.99,123.71,2024-04-14,28
T001686,C0279,P010,Vitamin C Serum,Beauty,1,44.99,46.38,2024-08-02,35
T001687,C0279,P005,Coffee Maker,Kitchen,3,49.99,165.17,2024-09-25,4
T001688,C0279,P012,Throw Pillow Set,Home,3,54.99,156.39,2024-10-18,24
T001689,C0279,P005,Coffee Maker,Kitchen,2,49.99,98.48,2024-09-17,17
T001690,C0279,P001,Wireless Headphones,Electronics,2,79.99,153.06,2024-09-30,38
T001691,C0279,P014,Protein Powder,Sports,1,44.99,45.19,2024-08-16,37
T001692,C0279,P011,Desk Lamp,Home,1,39.99,42.21,2024-09-22,33
T001693,C0280,P007,Novel - Bestseller,Books,1,14.99,13.44,2024-09-01,8
T001694,C0280,P005,Coffee Maker,Kitchen,3,49.99,162.47,2024-05-03,18
T001695,C0280,P001,Wireless Headphones,Electronics,1,79.99,84.1,2024-11-05,20
T001696,C0280,P010,Vitamin C Serum,Beauty,1,44.99,47.59,2024-05-11,17
T001697,C0280,P014,Protein Powder,Sports,3,44.99,145.7,2024-02-16,33
T001698,C0280,P011,Desk Lamp,Home,2,39.99,91.36,2024-10-19,19
T001699,C0280,P013,Gaming Mouse,Electronics,2,59.99,128.95,2024-07-04,30
T001700,C0280,P012,Throw Pillow Set,Home,1,54.99,51.14,2024-03-19,41
T001701,C0280,P001,Wireless Headphones,Electronics,3,79.99,242.12,2024-07-27,36
T001702,C0280,P015,Scented Candle,Home,3,19.99,52.66,2024-11-20,40
T001703,C0280,P010,Vitamin C Serum,Beauty,1,44.99,45.93,2024-02-13,29
T001704,C0280,P012,Throw Pillow Set,Home,3,54.99,169.57,2024-07-11,16
T001705,C0280,P008,Cookbook,Books,3,24.99,82.72,2024-04-14,17
T001706,C0280,P014,Protein Powder,Sports,1,44.99,41.98,2024-06-24,34
T001707,C0281,P015,Scented Candle,Home,1,19.99,17.19,2024-04-26,15
T001708,C0281,P015,Scented Candle,Home,3,19.99,68.14,2024-08-15,28
T001709,C0281,P005,Coffee Maker,Kitchen,2,49.99,89.25,2024-09-26,14
T001710,C0281,P013,Gaming Mouse,Electronics,3,59.99,162.55,2024-08-03,33
T001711,C0281,P013,Gaming Mouse,Electronics,1,59.99,67.7,2024-11-13,39
T001712,C0281,P004,Yoga Mat,Sports,3,29.99,87.93,2024-10-18,44
T001713,C0281,P010,Vitamin C Serum,Beauty,2,44.99,80.29,2024-05-31,9
T001714,C0281,P013,Gaming Mouse,Electronics,2,59.99,114.28,2024-07-21,32
T001715,C0281,P006,Air Fryer,Kitchen,1,69.99,70.34,2024-04-04,20
T001716,C0281,P004,Yoga Mat,Sports,2,29.99,53.91,2024-11-07,38
T001717,C0281,P011,Desk Lamp,Home,2,39.99,87.32,2024-10-10,33
T001718,C0281,P004,Yoga Mat,Sports,1,29.99,28.21,2024-02-28,2
T001719,C0281,P010,Vitamin C Serum,Beauty,1,44.99,49.25,2024-03-31,29
T001720,C0281,P005,Coffee Maker,Kitchen,1,49.99,50.97,2024-02-15,23
T001721,C0281,P011,Desk Lamp,Home,2,39.99,81.41,2024-11-17,17
T001722,C0281,P013,Gaming Mouse,Electronics,1,59.99,58.04,2024-11-20,8
T001723,C0281,P012,Throw Pillow Set,Home,2,54.99,102.81,2024-11-18,14
T001724,C0281,P013,Gaming Mouse,Electronics,2,59.99,118.9,2024-09-09,23
T001725,C0281,P011,Desk Lamp,Home,1,39.99,38.0,2024-02-24,11
T001726,C0281,P011,Desk Lamp,Home,3,39.99,128.95,2024-08-26,14
T001727,C0281,P014,Protein Powder,Sports,2,44.99,93.56,2024-07-20,37
T001728,C0281,P003,Running Shoes,Sports,3,89.99,305.99,2024-02-28,24
T001729,C0281,P011,Desk Lamp,Home,2,39.99,90.16,2024-05-08,22
T001730,C0282,P002,Smart Watch,Electronics,2,199.99,359.73,2024-06-26,24
T001731,C0282,P015,Scented Candle,Home,3,19.99,53.19,2024-01-23,42
T001732,C0282,P011,Desk Lamp,Home,1,39.99,37.81,2024-01-14,6
T001733,C0283,P011,Desk Lamp,Home,1,39.99,36.75,2024-04-23,38
T001734,C0283,P001,Wireless Headphones,Electronics,2,79.99,181.12,2024-10-06,44
T001735,C0283,P005,Coffee Maker,Kitchen,3,49.99,143.42,2024-08-19,18
T001736,C0283,P013,Gaming Mouse,Electronics,3,59.99,191.59,2024-04-22,36
T001737,C0283,P008,Cookbook,Books,3,24.99,67.87,2024-09-19,5
T001738,C0283,P001,Wireless Headphones,Electronics,2,79.99,175.03,2024-11-09,39
T001739,C0283,P010,Vitamin C Serum,Beauty,3,44.99,133.17,2024-05-27,38
T001740,C0283,P006,Air Fryer,Kitchen,2,69.99,154.2,2024-09-09,15
T001741,C0283,P012,Throw Pillow Set,Home,2,54.99,101.29,2024-08-21,14
T001742,C0283,P003,Running Shoes,Sports,3,89.99,267.11,2024-06-24,14
T001743,C0283,P002,Smart Watch,Electronics,3,199.99,665.92,2024-03-23,19
T001744,C0283,P015,Scented Candle,Home,1,19.99,18.81,2024-06-23,42
T001745,C0283,P005,Coffee Maker,Kitchen,3,49.99,149.77,2024-03-08,3
T001746,C0283,P006,Air Fryer,Kitchen,3,69.99,193.05,2024-04-14,42
T001747,C0283,P012,Throw Pillow Set,Home,3,54.99,142.96,2024-08-19,17
T001748,C0283,P007,Novel - Bestseller,Books,1,14.99,15.33,2024-04-14,7
T001749,C0283,P003,Running Shoes,Sports,2,89.99,176.2,2024-04-28,5
T001750,C0283,P004,Yoga Mat,Sports,1,29.99,25.57,2024-07-30,9
T001751,C0283,P003,Running Shoes,Sports,3,89.99,290.15,2024-10-01,41
T001752,C0283,P013,Gaming Mouse,Electronics,1,59.99,60.63,2024-12-01,30
T001753,C0283,P009,Face Moisturizer,Beauty,1,34.99,30.21,2024-11-30,39
T001754,C0284,P015,Scented Candle,Home,3,19.99,59.64,2024-05-24,42
T001755,C0284,P006,Air Fryer,Kitchen,3,69.99,206.29,2024-02-13,36
T001756,C0285,P009,Face Moisturizer,Beauty,3,34.99,113.13,2024-02-02,2
T001757,C0286,P009,Face Moisturizer,Beauty,1,34.99,36.13,2024-01-03,10
T001758,C0286,P015,Scented Candle,Home,3,19.99,59.48,2024-04-21,30
T001759,C0287,P005,Coffee Maker,Kitchen,1,49.99,54.08,2024-05-06,34
T001760,C0287,P014,Protein Powder,Sports,1,44.99,42.62,2024-05-19,16
T001761,C0287,P003,Running Shoes,Sports,3,89.99,238.64,2024-04-30,14
T001762,C0287,P005,Coffee Maker,Kitchen,1,49.99,47.88,2024-09-09,17
T001763,C0288,P015,Scented Candle,Home,2,19.99,45.38,2024-07-06,8
T001764,C0288,P014,Protein Powder,Sports,3,44.99,142.8,2024-07-09,39
T001765,C0288,P008,Cookbook,Books,2,24.99,50.43,2024-08-01,3
T001766,C0288,P013,Gaming Mouse,Electronics,3,59.99,161.09,2024-09-06,8
T001767,C0288,P005,Coffee Maker,Kitchen,3,49.99,148.55,2024-05-03,30
T001768,C0288,P012,Throw Pillow Set,Home,1,54.99,47.17,2024-02-14,31
T001769,C0288,P014,Protein Powder,Sports,2,44.99,101.74,2024-11-11,38
T001770,C0288,P006,Air Fryer,Kitchen,3,69.99,194.8,2024-05-02,4
T001771,C0288,P013,Gaming Mouse,Electronics,2,59.99,120.56,2024-04-03,10
T001772,C0288,P002,Smart Watch,Electronics,2,199.99,372.44,2024-02-17,6
T001773,C0288,P008,Cookbook,Books,3,24.99,79.2,2024-05-03,9
T001774,C0288,P002,Smart Watch,Electronics,2,199.99,378.75,2024-11-08,30
T001775,C0288,P003,Running Shoes,Sports,1,89.99,97.88,2024-06-30,30
T001776,C0288,P013,Gaming Mouse,Electronics,1,59.99,63.35,2024-09-06,22
T001777,C0288,P004,Yoga Mat,Sports,3,29.99,84.97,2024-05-20,42
T001778,C0288,P014,Protein Powder,Sports,2,44.99,93.42,2024-05-30,5
T001779,C0288,P011,Desk Lamp,Home,2,39.99,70.49,2024-04-05,31
T001780,C0288,P012,Throw Pillow Set,Home,1,54.99,63.09,2024-07-24,24
T001781,C0288,P011,Desk Lamp,Home,1,39.99,35.1,2024-03-09,32
T001782,C0289,P007,Novel - Bestseller,Books,2,14.99,29.59,2024-11-17,22
T001783,C0289,P014,Protein Powder,Sports,2,44.99,83.23,2024-04-28,33
T001784,C0289,P013,Gaming Mouse,Electronics,2,59.99,116.76,2024-07-23,35
T001785,C0289,P009,Face Moisturizer,Beauty,1,34.99,35.25,2024-10-18,7
T001786,C0289,P006,Air Fryer,Kitchen,2,69.99,152.32,2024-04-19,26
T001787,C0289,P002,Smart Watch,Electronics,2,199.99,433.24,2024-11-27,25
T001788,C0289,P013,Gaming Mouse,Electronics,3,59.99,205.51,2024-12-08,18
T001789,C0289,P007,Novel - Bestseller,Books,2,14.99,25.85,2024-06-09,16
T001790,C0289,P001,Wireless Headphones,Electronics,2,79.99,174.66,2024-11-15,32
T001791,C0289,P005,Coffee Maker,Kitchen,1,49.99,55.54,2024-11-13,20
T001792,C0289,P009,Face Moisturizer,Beauty,1,34.99,39.82,2024-11-23,13
T001793,C0289,P002,Smart Watch,Electronics,1,199.99,191.49,2024-09-17,9
T001794,C0289,P008,Cookbook,Books,1,24.99,24.84,2024-06-05,29
T001795,C0289,P006,Air Fryer,Kitchen,3,69.99,186.2,2024-02-27,5
T001796,C0289,P011,Desk Lamp,Home,3,39.99,108.08,2024-08-14,38
T001797,C0289,P012,Throw Pillow Set,Home,2,54.99,109.36,2024-09-04,17
T001798,C0289,P011,Desk Lamp,Home,2,39.99,73.76,2024-07-26,12
T001799,C0289,P005,Coffee Maker,Kitchen,1,49.99,53.48,2024-03-03,24
T001800,C0290,P010,Vitamin C Serum,Beauty,1,44.99,47.46,2024-02-20,34
T001801,C0290,P007,Novel - Bestseller,Books,2,14.99,25.95,2024-09-04,5
T001802,C0290,P014,Protein Powder,Sports,2,44.99,86.54,2024-04-06,30
T001803,C0290,P011,Desk Lamp,Home,2,39.99,80.76,2024-03-21,30
T001804,C0290,P006,Air Fryer,Kitchen,2,69.99,127.01,2024-03-24,2
T001805,C0291,P002,Smart Watch,Electronics,2,199.99,399.93,2024-04-03,17
T001806,C0291,P011,Desk Lamp,Home,1,39.99,39.78,2024-10-23,5
T001807,C0291,P004,Yoga Mat,Sports,2,29.99,64.14,2024-11-15,20
T001808,C0291,P008,Cookbook,Books,2,24.99,57.32,2024-08-14,22
T001809,C0291,P001,Wireless Headphones,Electronics,3,79.99,251.12,2024-07-18,26
T001810,C0292,P010,Vitamin C Serum,Beauty,2,44.99,86.57,2024-10-29,23
T001811,C0292,P015,Scented Candle,Home,3,19.99,58.1,2024-06-23,10
T001812,C0292,P009,Face Moisturizer,Beauty,2,34.99,67.97,2024-08-02,17
T001813,C0292,P006,Air Fryer,Kitchen,2,69.99,135.9,2024-07-01,11
T001814,C0292,P015,Scented Candle,Home,2,19.99,45.39,2024-06-22,7
T001815,C0292,P010,Vitamin C Serum,Beauty,3,44.99,152.02,2024-04-26,26
T001816,C0292,P004,Yoga Mat,Sports,3,29.99,94.62,2024-04-30,5
T001817,C0292,P011,Desk Lamp,Home,3,39.99,108.5,2024-07-03,11
T001818,C0292,P002,Smart Watch,Electronics,2,199.99,388.26,2024-09-30,17
T001819,C0293,P011,Desk Lamp,Home,1,39.99,43.78,2024-01-23,19
T001820,C0293,P014,Protein Powder,Sports,3,44.99,126.81,2024-07-02,7
T001821,C0293,P008,Cookbook,Books,1,24.99,26.72,2024-03-21,22
T001822,C0294,P015,Scented Candle,Home,1,19.99,20.11,2024-03-31,11
T001823,C0294,P012,Throw Pillow Set,Home,2,54.99,106.52,2024-02-26,38
T001824,C0294,P005,Coffee Maker,Kitchen,2,49.99,91.9,2024-05-13,17
T001825,C0294,P011,Desk Lamp,Home,1,39.99,37.47,2024-05-23,25
T001826,C0294,P007,Novel - Bestseller,Books,3,14.99,47.45,2024-09-20,36
T001827,C0294,P002,Smart Watch,Electronics,2,199.99,353.29,2024-02-24,11
T001828,C0294,P003,Running Shoes,Sports,2,89.99,166.76,2024-04-24,2
T001829,C0294,P001,Wireless Headphones,Electronics,2,79.99,177.97,2024-05-06,21
T001830,C0294,P001,Wireless Headphones,Electronics,1,79.99,89.54,2024-03-21,13
T001831,C0294,P005,Coffee Maker,Kitchen,2,49.99,101.86,2024-05-11,13
T001832,C0294,P008,Cookbook,Books,1,24.99,27.77,2024-02-15,35
T001833,C0294,P002,Smart Watch,Electronics,1,199.99,223.86,2024-03-21,2
T001834,C0294,P002,Smart Watch,Electronics,1,199.99,191.56,2024-04-26,16
T001835,C0294,P004,Yoga Mat,Sports,3,29.99,90.65,2024-09-14,16
T001836,C0294,P015,Scented Candle,Home,3,19.99,65.31,2024-07-13,30
T001837,C0294,P009,Face Moisturizer,Beauty,2,34.99,68.78,2024-03-28,6
T001838,C0294,P003,Running Shoes,Sports,2,89.99,153.27,2024-09-14,25
T001839,C0294,P007,Novel - Bestseller,Books,3,14.99,47.26,2024-10-16,38
T001840,C0294,P008,Cookbook,Books,1,24.99,21.55,2024-02-20,36
T001841,C0294,P006,Air Fryer,Kitchen,3,69.99,236.52,2024-06-12,31
T001842,C0294,P011,Desk Lamp,Home,2,39.99,82.93,2024-03-10,34
T001843,C0294,P012,Throw Pillow Set,Home,1,54.99,62.93,2024-07-08,9
T001844,C0294,P012,Throw Pillow Set,Home,1,54.99,48.15,2024-08-03,32
T001845,C0294,P009,Face Moisturizer,Beauty,2,34.99,78.41,2024-10-11,32
T001846,C0295,P007,Novel - Bestseller,Books,2,14.99,33.45,2024-04-24,37
T001847,C0296,P010,Vitamin C Serum,Beauty,3,44.99,128.06,2024-04-17,12
T001848,C0296,P012,Throw Pillow Set,Home,1,54.99,47.04,2024-05-06,14
T001849,C0296,P012,Throw Pillow Set,Home,3,54.99,162.35,2024-04-21,21
T001850,C0297,P003,Running Shoes,Sports,2,89.99,164.2,2024-06-14,40
T001851,C0297,P015,Scented Candle,Home,1,19.99,20.07,2024-04-23,23
T001852,C0297,P007,Novel - Bestseller,Books,1,14.99,12.92,2024-06-21,23
T001853,C0297,P011,Desk Lamp,Home,3,39.99,114.13,2024-06-30,32
T001854,C0298,P002,Smart Watch,Electronics,3,199.99,540.91,2024-06-25,28
T001855,C0298,P014,Protein Powder,Sports,1,44.99,44.2,2024-07-12,31
T001856,C0298,P008,Cookbook,Books,1,24.99,27.72,2024-04-23,40
T001857,C0299,P010,Vitamin C Serum,Beauty,2,44.99,98.66,2024-10-30,28
T001858,C0299,P007,Novel - Bestseller,Books,2,14.99,34.19,2024-04-23,32
T001859,C0299,P005,Coffee Maker,Kitchen,2,49.99,85.97,2024-11-09,8
T001860,C0299,P001,Wireless Headphones,Electronics,1,79.99,87.91,2024-09-09,44
T001861,C0299,P012,Throw Pillow Set,Home,1,54.99,54.82,2024-09-01,18
T001862,C0299,P006,Air Fryer,Kitchen,2,69.99,133.6,2024-04-02,42
T001863,C0299,P004,Yoga Mat,Sports,1,29.99,25.96,2024-06-28,26
T001864,C0299,P008,Cookbook,Books,1,24.99,23.95,2024-04-21,17
T001865,C0299,P008,Cookbook,Books,1,24.99,25.12,2024-08-14,35
T001866,C0299,P004,Yoga Mat,Sports,1,29.99,32.6,2024-07-13,15
T001867,C0299,P014,Protein Powder,Sports,2,44.99,78.18,2024-10-16,30
T001868,C0299,P006,Air Fryer,Kitchen,1,69.99,75.1,2024-03-15,36
T001869,C0299,P002,Smart Watch,Electronics,2,199.99,375.23,2024-04-28,12
T001870,C0299,P011,Desk Lamp,Home,3,39.99,107.75,2024-03-18,19
T001871,C0299,P006,Air Fryer,Kitchen,1,69.99,71.82,2024-10-10,24
T001872,C0299,P009,Face Moisturizer,Beauty,1,34.99,32.45,2024-08-08,29
T001873,C0299,P015,Scented Candle,Home,1,19.99,20.56,2024-12-04,8
T001874,C0299,P011,Desk Lamp,Home,3,39.99,128.83,2024-03-21,10
T001875,C0299,P006,Air Fryer,Kitchen,3,69.99,214.86,2024-09-05,41
T001876,C0299,P001,Wireless Headphones,Electronics,3,79.99,230.39,2024-05-19,43
T001877,C0299,P007,Novel - Bestseller,Books,1,14.99,15.16,2024-11-11,40
T001878,C0299,P005,Coffee Maker,Kitchen,2,49.99,85.09,2024-07-22,19
T001879,C0299,P004,Yoga Mat,Sports,3,29.99,88.58,2024-11-18,36
T001880,C0300,P002,Smart Watch,Electronics,2,199.99,341.37,2024-07-23,37
T001881,C0300,P014,Protein Powder,Sports,3,44.99,142.99,2024-05-12,14
T001882,C0300,P014,Protein Powder,Sports,1,44.99,38.65,2024-05-20,12
T001883,C0300,P008,Cookbook,Books,1,24.99,27.71,2024-10-19,25
T001884,C0300,P002,Smart Watch,Electronics,2,199.99,363.0,2024-09-29,37
T001885,C0300,P011,Desk Lamp,Home,3,39.99,125.03,2024-06-21,16
T001886,C0300,P004,Yoga Mat,Sports,1,29.99,25.97,2024-01-18,29
